x,y,RSSIA,RSSIB,RSSIC,RP
3.88,1.9,48,43,51,C3
1.66,1.9,43,59,63,B1
0.55,0.64,47,42,50,A1
0.55,3.17,51,57,50,A3
1.66,0.64,60,67,58,A4
1.66,0.64,54,46,44,A4
1.66,0.64,56,57,48,A4
2.77,1.9,60,47,73,B4
2.77,0.64,57,42,45,B3
3.88,0.64,57,59,51,C2
2.77,0.64,56,48,40,B3
1.66,1.9,44,49,62,B1
3.88,1.9,51,50,61,C3
1.66,3.17,49,65,60,B2
3.88,3.17,52,51,46,C4
1.66,0.64,52,42,62,A4
1.66,1.9,44,38,55,B1
3.88,0.64,43,58,43,C2
2.77,1.9,60,51,41,B4
3.88,1.9,49,62,43,C3
1.66,1.9,51,41,28,B1
2.77,0.64,60,59,51,B3
1.66,0.64,54,38,53,A4
2.77,1.9,55,41,51,B4
0.55,1.9,49,59,62,A2
1.66,3.17,42,52,62,B2
3.88,1.9,54,53,51,C3
1.66,1.9,55,42,54,B1
1.66,3.17,48,60,31,B2
1.66,1.9,57,46,62,B1
3.88,3.17,59,44,75,C4
1.66,0.64,55,46,43,A4
0.55,3.17,50,35,39,A3
1.66,1.9,51,63,46,B1
3.88,1.9,60,52,47,C3
1.66,3.17,59,47,48,B2
3.88,1.9,48,50,44,C3
1.66,3.17,58,35,47,B2
0.55,3.17,59,47,54,A3
1.66,0.64,58,44,70,A4
2.77,3.17,58,36,64,C1
1.66,1.9,55,51,50,B1
2.77,1.9,44,48,60,B4
0.55,0.64,42,45,57,A1
0.55,1.9,42,39,67,A2
0.55,3.17,30,48,63,A3
3.88,0.64,47,38,60,C2
0.55,0.64,53,53,63,A1
3.88,0.64,42,30,58,C2
3.88,0.64,39,40,59,C2
3.88,0.64,42,41,40,C2
1.66,0.64,41,42,51,A4
3.88,1.9,41,53,55,C3
1.66,3.17,51,49,61,B2
3.88,0.64,57,58,44,C2
3.88,1.9,47,63,42,C3
2.77,1.9,49,50,69,B4
0.55,1.9,49,51,57,A2
1.66,0.64,58,39,53,A4
2.77,0.64,58,47,50,B3
0.55,1.9,50,43,71,A2
1.66,0.64,53,39,50,A4
2.77,1.9,38,37,65,B4
1.66,1.9,44,58,72,B1
2.77,1.9,53,43,47,B4
2.77,1.9,53,48,45,B4
2.77,1.9,46,55,54,B4
1.66,1.9,56,47,33,B1
1.66,1.9,54,39,70,B1
1.66,0.64,58,55,59,A4
2.77,1.9,42,47,60,B4
1.66,3.17,52,62,55,B2
3.88,1.9,56,48,57,C3
0.55,3.17,52,62,49,A3
1.66,3.17,44,42,58,B2
1.66,0.64,45,61,67,A4
0.55,3.17,55,39,64,A3
1.66,0.64,39,40,46,A4
1.66,3.17,51,42,46,B2
3.88,0.64,60,45,55,C2
3.88,3.17,57,60,60,C4
0.55,1.9,52,50,56,A2
0.55,1.9,37,43,77,A2
2.77,0.64,54,42,60,B3
3.88,1.9,48,44,60,C3
1.66,1.9,55,41,58,B1
3.88,1.9,45,48,63,C3
0.55,3.17,50,42,60,A3
1.66,3.17,43,22,52,B2
3.88,1.9,50,42,63,C3
2.77,1.9,57,44,48,B4
3.88,0.64,53,43,53,C2
1.66,0.64,47,55,47,A4
1.66,0.64,53,65,54,A4
3.88,0.64,46,29,78,C2
2.77,0.64,55,53,55,B3
2.77,1.9,57,42,41,B4
1.66,0.64,46,55,45,A4
3.88,1.9,43,24,60,C3
0.55,3.17,51,30,58,A3
2.77,1.9,55,41,58,B4
3.88,3.17,44,48,42,C4
3.88,0.64,37,51,48,C2
2.77,3.17,39,39,73,C1
2.77,3.17,44,60,52,C1
1.66,1.9,61,30,56,B1
1.66,0.64,36,47,44,A4
0.55,0.64,48,29,52,A1
3.88,0.64,56,41,43,C2
3.88,3.17,50,40,45,C4
1.66,0.64,53,52,50,A4
2.77,0.64,49,42,44,B3
3.88,3.17,52,52,48,C4
3.88,1.9,58,47,40,C3
3.88,0.64,39,38,62,C2
3.88,3.17,56,65,56,C4
2.77,3.17,49,46,68,C1
0.55,1.9,42,47,42,A2
0.55,3.17,49,52,53,A3
1.66,0.64,42,44,50,A4
0.55,0.64,29,31,48,A1
0.55,3.17,51,56,63,A3
3.88,3.17,49,45,58,C4
0.55,1.9,58,48,36,A2
2.77,1.9,33,65,46,B4
2.77,0.64,40,46,49,B3
0.55,3.17,49,43,54,A3
1.66,3.17,50,48,64,B2
1.66,0.64,50,70,38,A4
1.66,3.17,61,62,56,B2
3.88,3.17,48,50,44,C4
0.55,0.64,61,52,54,A1
3.88,3.17,56,51,62,C4
0.55,0.64,42,36,63,A1
0.55,1.9,51,50,41,A2
1.66,1.9,59,44,43,B1
1.66,0.64,58,44,44,A4
3.88,0.64,51,36,50,C2
2.77,0.64,57,37,50,B3
2.77,3.17,55,47,57,C1
3.88,3.17,53,43,49,C4
1.66,0.64,50,54,56,A4
3.88,0.64,60,43,47,C2
3.88,1.9,52,31,60,C3
0.55,1.9,36,47,41,A2
3.88,3.17,57,43,57,C4
2.77,3.17,53,58,25,C1
2.77,3.17,50,36,52,C1
3.88,0.64,44,38,35,C2
1.66,3.17,13,45,65,B2
0.55,1.9,56,59,46,A2
0.55,3.17,55,56,58,A3
0.55,1.9,53,21,63,A2
3.88,1.9,55,69,41,C3
2.77,0.64,58,43,47,B3
1.66,1.9,48,70,36,B1
2.77,0.64,39,51,56,B3
3.88,0.64,42,24,61,C2
3.88,1.9,56,65,79,C3
0.55,0.64,51,50,45,A1
1.66,3.17,37,39,58,B2
2.77,3.17,58,62,42,C1
3.88,3.17,59,51,56,C4
1.66,0.64,59,58,72,A4
0.55,1.9,52,26,38,A2
3.88,1.9,51,41,51,C3
0.55,0.64,48,51,28,A1
3.88,1.9,45,45,63,C3
1.66,3.17,56,58,63,B2
1.66,3.17,55,53,65,B2
0.55,3.17,55,42,46,A3
3.88,3.17,37,47,48,C4
3.88,0.64,54,50,49,C2
1.66,0.64,43,40,54,A4
3.88,1.9,41,51,53,C3
1.66,0.64,52,57,49,A4
1.66,3.17,35,41,66,B2
3.88,1.9,52,48,58,C3
0.55,3.17,15,49,51,A3
0.55,0.64,38,39,53,A1
1.66,1.9,52,54,43,B1
1.66,0.64,49,41,62,A4
0.55,3.17,43,55,57,A3
2.77,1.9,38,38,49,B4
1.66,0.64,50,45,77,A4
0.55,1.9,50,35,49,A2
0.55,3.17,39,43,44,A3
3.88,0.64,48,45,53,C2
2.77,1.9,47,48,52,B4
1.66,3.17,56,44,48,B2
0.55,1.9,50,41,61,A2
3.88,0.64,58,53,24,C2
1.66,0.64,57,41,41,A4
0.55,0.64,48,55,58,A1
1.66,3.17,54,43,50,B2
2.77,0.64,56,65,41,B3
0.55,3.17,46,41,63,A3
2.77,1.9,57,44,54,B4
1.66,1.9,50,41,58,B1
1.66,3.17,55,55,73,B2
1.66,0.64,45,50,50,A4
3.88,3.17,48,44,55,C4
0.55,1.9,56,45,52,A2
3.88,3.17,52,42,62,C4
3.88,3.17,59,55,47,C4
0.55,0.64,53,30,75,A1
1.66,3.17,57,51,51,B2
2.77,1.9,58,24,47,B4
0.55,3.17,46,49,36,A3
3.88,1.9,55,58,50,C3
3.88,1.9,60,50,74,C3
0.55,3.17,55,46,68,A3
1.66,1.9,47,54,56,B1
0.55,3.17,44,49,49,A3
1.66,0.64,41,40,58,A4
2.77,1.9,51,55,37,B4
3.88,0.64,44,47,45,C2
1.66,1.9,39,46,53,B1
0.55,3.17,24,41,55,A3
3.88,0.64,55,51,54,C2
2.77,1.9,52,41,80,B4
1.66,3.17,53,27,72,B2
0.55,3.17,61,67,61,A3
1.66,3.17,46,38,64,B2
0.55,0.64,55,31,39,A1
0.55,3.17,47,37,50,A3
3.88,0.64,46,43,55,C2
1.66,0.64,35,48,47,A4
0.55,3.17,53,51,44,A3
3.88,0.64,51,46,51,C2
1.66,0.64,56,46,53,A4
3.88,1.9,44,56,27,C3
1.66,3.17,47,41,47,B2
2.77,0.64,55,42,50,B3
3.88,3.17,28,52,52,C4
1.66,3.17,43,47,52,B2
0.55,1.9,51,49,38,A2
1.66,0.64,53,46,28,A4
2.77,0.64,36,42,44,B3
0.55,1.9,40,37,43,A2
1.66,0.64,51,39,51,A4
0.55,0.64,39,65,40,A1
3.88,1.9,35,56,60,C3
1.66,3.17,61,65,42,B2
0.55,0.64,41,45,62,A1
1.66,3.17,42,48,40,B2
1.66,0.64,47,46,59,A4
2.77,0.64,49,47,60,B3
0.55,0.64,53,40,44,A1
2.77,1.9,37,48,45,B4
3.88,3.17,50,50,46,C4
0.55,3.17,54,29,60,A3
1.66,0.64,41,21,79,A4
3.88,3.17,58,50,64,C4
1.66,0.64,53,55,32,A4
0.55,0.64,39,49,58,A1
1.66,0.64,53,46,44,A4
2.77,0.64,42,38,55,B3
1.66,1.9,48,35,38,B1
3.88,3.17,35,64,65,C4
2.77,0.64,45,46,62,B3
0.55,3.17,55,49,53,A3
3.88,1.9,39,49,56,C3
0.55,3.17,57,55,69,A3
3.88,1.9,58,40,67,C3
1.66,3.17,43,56,50,B2
1.66,1.9,48,51,45,B1
3.88,1.9,48,70,52,C3
1.66,0.64,47,41,65,A4
0.55,1.9,48,43,60,A2
1.66,1.9,54,34,56,B1
1.66,1.9,48,69,37,B1
0.55,0.64,57,45,61,A1
1.66,0.64,59,46,56,A4
0.55,3.17,41,56,54,A3
0.55,1.9,47,35,53,A2
3.88,3.17,56,50,49,C4
2.77,3.17,48,40,40,C1
3.88,3.17,55,51,58,C4
1.66,3.17,27,39,63,B2
1.66,0.64,59,56,45,A4
2.77,0.64,52,41,58,B3
3.88,1.9,46,54,68,C3
2.77,1.9,56,43,31,B4
1.66,1.9,60,49,49,B1
3.88,0.64,41,45,53,C2
3.88,0.64,58,41,46,C2
1.66,0.64,39,24,74,A4
0.55,0.64,56,44,54,A1
2.77,0.64,45,51,73,B3
0.55,1.9,45,50,59,A2
0.55,1.9,42,47,53,A2
3.88,3.17,38,52,75,C4
2.77,3.17,48,46,56,C1
1.66,1.9,60,48,47,B1
1.66,0.64,56,47,33,A4
3.88,1.9,51,40,50,C3
1.66,3.17,49,26,69,B2
2.77,1.9,33,47,49,B4
3.88,3.17,59,52,70,C4
0.55,3.17,52,74,52,A3
0.55,1.9,57,48,52,A2
1.66,0.64,58,46,58,A4
2.77,1.9,37,53,46,B4
3.88,0.64,50,54,71,C2
2.77,0.64,58,46,36,B3
2.77,3.17,39,48,62,C1
1.66,3.17,45,49,59,B2
1.66,3.17,32,53,48,B2
0.55,3.17,46,52,47,A3
0.55,3.17,55,48,49,A3
0.55,1.9,56,55,37,A2
1.66,1.9,48,52,53,B1
2.77,1.9,50,39,47,B4
3.88,0.64,44,63,70,C2
3.88,3.17,46,40,47,C4
0.55,1.9,25,38,60,A2
3.88,1.9,57,44,73,C3
1.66,0.64,45,39,33,A4
1.66,3.17,54,46,80,B2
1.66,3.17,54,41,57,B2
1.66,0.64,54,64,51,A4
2.77,0.64,53,43,46,B3
2.77,1.9,40,27,74,B4
1.66,0.64,52,62,56,A4
2.77,0.64,59,49,43,B3
3.88,1.9,47,44,57,C3
3.88,0.64,53,46,49,C2
1.66,0.64,55,50,49,A4
0.55,0.64,50,42,49,A1
3.88,0.64,50,43,62,C2
1.66,1.9,54,63,50,B1
0.55,0.64,58,47,38,A1
2.77,0.64,54,47,67,B3
3.88,3.17,28,42,64,C4
3.88,0.64,50,59,38,C2
0.55,0.64,54,53,49,A1
3.88,0.64,54,55,51,C2
0.55,1.9,54,44,54,A2
1.66,3.17,55,49,52,B2
3.88,3.17,55,47,56,C4
3.88,1.9,58,49,71,C3
1.66,0.64,55,57,46,A4
2.77,1.9,42,49,47,B4
3.88,3.17,57,43,50,C4
2.77,3.17,53,47,53,C1
1.66,3.17,50,39,52,B2
2.77,1.9,22,42,52,B4
3.88,3.17,53,43,51,C4
3.88,1.9,41,39,62,C3
1.66,0.64,47,44,43,A4
2.77,3.17,56,58,48,C1
0.55,0.64,52,40,49,A1
2.77,0.64,59,34,63,B3
3.88,1.9,47,40,52,C3
1.66,1.9,53,49,42,B1
1.66,3.17,55,49,43,B2
0.55,3.17,47,61,55,A3
1.66,3.17,47,44,52,B2
1.66,1.9,54,46,46,B1
1.66,0.64,50,58,48,A4
1.66,3.17,54,54,40,B2
3.88,3.17,48,41,40,C4
0.55,0.64,36,39,49,A1
2.77,0.64,52,58,55,B3
3.88,1.9,54,38,43,C3
1.66,3.17,45,48,62,B2
2.77,1.9,52,25,60,B4
1.66,1.9,49,44,57,B1
2.77,1.9,53,42,70,B4
3.88,3.17,40,41,67,C4
3.88,1.9,54,40,80,C3
3.88,3.17,43,68,49,C4
3.88,3.17,53,45,58,C4
3.88,1.9,49,44,60,C3
1.66,3.17,36,46,42,B2
2.77,3.17,56,46,33,C1
0.55,1.9,55,53,69,A2
3.88,3.17,40,47,53,C4
3.88,0.64,43,47,48,C2
1.66,1.9,48,35,53,B1
3.88,0.64,54,62,51,C2
3.88,3.17,43,53,45,C4
1.66,1.9,48,38,38,B1
2.77,3.17,53,43,81,C1
0.55,0.64,37,63,76,A1
3.88,0.64,44,64,54,C2
1.66,3.17,52,38,62,B2
2.77,0.64,50,47,43,B3
0.55,3.17,56,54,42,A3
3.88,0.64,43,42,75,C2
1.66,1.9,59,58,45,B1
3.88,0.64,60,66,58,C2
3.88,3.17,47,49,54,C4
2.77,3.17,59,42,29,C1
3.88,0.64,52,22,48,C2
1.66,3.17,42,53,63,B2
1.66,1.9,55,68,44,B1
0.55,0.64,47,42,43,A1
3.88,3.17,59,55,46,C4
1.66,0.64,37,46,64,A4
2.77,3.17,46,64,43,C1
2.77,1.9,53,46,50,B4
1.66,1.9,44,65,55,B1
0.55,0.64,50,49,53,A1
2.77,0.64,48,53,54,B3
0.55,0.64,49,29,60,A1
3.88,1.9,59,54,42,C3
1.66,3.17,53,39,45,B2
0.55,0.64,48,55,58,A1
3.88,1.9,57,38,52,C3
0.55,0.64,51,42,39,A1
1.66,1.9,51,33,62,B1
1.66,3.17,56,46,46,B2
2.77,3.17,41,45,47,C1
0.55,3.17,47,25,45,A3
1.66,1.9,42,58,61,B1
2.77,1.9,53,40,47,B4
0.55,3.17,28,51,62,A3
1.66,3.17,55,47,50,B2
2.77,1.9,28,67,50,B4
2.77,1.9,46,52,65,B4
0.55,3.17,42,38,59,A3
1.66,0.64,47,52,67,A4
1.66,0.64,46,49,58,A4
0.55,1.9,52,26,65,A2
1.66,3.17,46,54,59,B2
0.55,3.17,57,52,58,A3
3.88,0.64,55,51,51,C2
3.88,3.17,55,44,53,C4
3.88,1.9,47,43,65,C3
0.55,0.64,49,49,66,A1
0.55,3.17,42,42,52,A3
0.55,3.17,58,46,37,A3
2.77,3.17,55,61,71,C1
3.88,3.17,57,52,62,C4
1.66,0.64,56,54,60,A4
1.66,1.9,49,41,35,B1
1.66,1.9,17,60,64,B1
1.66,1.9,52,39,71,B1
1.66,0.64,48,22,48,A4
3.88,0.64,50,39,48,C2
0.55,0.64,31,64,44,A1
0.55,3.17,57,53,59,A3
1.66,3.17,41,26,56,B2
3.88,0.64,59,29,45,C2
3.88,3.17,55,41,61,C4
3.88,0.64,43,50,70,C2
3.88,0.64,59,56,62,C2
1.66,1.9,42,53,63,B1
0.55,3.17,49,43,57,A3
0.55,0.64,53,52,41,A1
3.88,1.9,59,59,56,C3
0.55,1.9,44,62,63,A2
3.88,3.17,22,55,59,C4
2.77,3.17,50,57,67,C1
0.55,3.17,60,57,58,A3
2.77,0.64,53,38,64,B3
0.55,1.9,55,53,59,A2
0.55,3.17,48,53,41,A3
3.88,1.9,60,56,63,C3
3.88,3.17,56,46,76,C4
0.55,0.64,39,37,51,A1
2.77,1.9,42,52,62,B4
1.66,1.9,54,54,40,B1
1.66,3.17,55,40,63,B2
2.77,3.17,53,42,45,C1
2.77,0.64,41,46,49,B3
2.77,1.9,38,22,73,B4
2.77,1.9,60,41,46,B4
0.55,3.17,51,48,40,A3
3.88,3.17,49,51,50,C4
2.77,3.17,51,52,61,C1
1.66,0.64,58,29,41,A4
3.88,1.9,12,24,71,C3
0.55,0.64,59,50,60,A1
3.88,3.17,47,43,61,C4
3.88,0.64,53,39,63,C2
1.66,3.17,59,35,54,B2
0.55,0.64,59,40,53,A1
3.88,0.64,37,49,53,C2
3.88,0.64,46,52,61,C2
1.66,3.17,51,43,51,B2
3.88,3.17,47,30,57,C4
2.77,0.64,48,51,49,B3
2.77,0.64,57,48,74,B3
1.66,0.64,42,40,64,A4
2.77,0.64,40,43,58,B3
3.88,3.17,57,43,75,C4
2.77,0.64,50,56,59,B3
3.88,0.64,45,43,51,C2
0.55,1.9,47,41,47,A2
1.66,0.64,40,68,62,A4
0.55,0.64,54,39,44,A1
1.66,0.64,56,45,66,A4
2.77,1.9,44,41,40,B4
1.66,0.64,44,34,41,A4
1.66,1.9,50,38,45,B1
3.88,3.17,40,42,62,C4
1.66,1.9,46,48,69,B1
0.55,1.9,59,43,68,A2
3.88,0.64,49,46,66,C2
2.77,3.17,38,46,77,C1
1.66,0.64,55,54,53,A4
2.77,1.9,56,49,54,B4
0.55,3.17,53,48,45,A3
1.66,0.64,18,38,61,A4
2.77,1.9,50,60,52,B4
3.88,1.9,37,38,70,C3
3.88,1.9,56,39,55,C3
1.66,0.64,41,52,35,A4
0.55,0.64,36,40,52,A1
1.66,0.64,57,46,51,A4
1.66,0.64,59,63,25,A4
1.66,3.17,51,39,52,B2
2.77,1.9,50,58,57,B4
0.55,0.64,50,49,62,A1
2.77,0.64,55,39,61,B3
0.55,3.17,48,48,49,A3
3.88,3.17,55,44,72,C4
2.77,1.9,50,42,59,B4
2.77,1.9,51,58,68,B4
3.88,0.64,52,47,62,C2
0.55,0.64,34,46,52,A1
0.55,1.9,51,59,31,A2
2.77,0.64,46,72,49,B3
2.77,3.17,46,70,39,C1
1.66,3.17,55,43,72,B2
1.66,1.9,54,46,60,B1
1.66,1.9,54,44,54,B1
0.55,3.17,49,43,44,A3
1.66,0.64,47,45,53,A4
2.77,0.64,59,70,61,B3
3.88,3.17,19,49,42,C4
0.55,3.17,52,58,58,A3
0.55,1.9,56,45,62,A2
1.66,0.64,49,60,51,A4
3.88,3.17,53,39,62,C4
3.88,0.64,49,44,34,C2
1.66,0.64,39,39,37,A4
3.88,1.9,15,46,58,C3
3.88,1.9,52,42,51,C3
0.55,0.64,58,64,38,A1
2.77,1.9,50,59,53,B4
1.66,0.64,57,45,51,A4
3.88,1.9,38,45,40,C3
3.88,0.64,48,31,54,C2
3.88,1.9,46,50,53,C3
1.66,3.17,56,49,62,B2
2.77,0.64,50,48,77,B3
2.77,3.17,41,48,45,C1
2.77,3.17,56,29,48,C1
2.77,3.17,43,45,53,C1
0.55,0.64,48,47,46,A1
3.88,0.64,42,49,39,C2
3.88,3.17,51,45,53,C4
2.77,3.17,54,40,72,C1
2.77,1.9,40,49,50,B4
3.88,0.64,61,66,64,C2
3.88,1.9,51,50,49,C3
3.88,0.64,37,59,61,C2
3.88,0.64,41,53,37,C2
1.66,3.17,47,49,50,B2
3.88,1.9,57,51,57,C3
0.55,1.9,38,49,42,A2
0.55,0.64,50,46,34,A1
0.55,1.9,49,41,39,A2
2.77,0.64,34,51,53,B3
1.66,1.9,48,46,80,B1
3.88,3.17,54,43,49,C4
1.66,0.64,44,42,52,A4
1.66,1.9,56,38,60,B1
2.77,1.9,36,41,56,B4
3.88,3.17,57,54,48,C4
2.77,0.64,51,27,48,B3
3.88,3.17,48,41,51,C4
3.88,0.64,36,71,53,C2
3.88,1.9,42,51,39,C3
3.88,0.64,57,47,64,C2
0.55,0.64,44,43,41,A1
0.55,3.17,45,49,42,A3
3.88,3.17,57,44,58,C4
1.66,1.9,44,33,77,B1
0.55,0.64,33,51,39,A1
1.66,3.17,49,45,47,B2
1.66,0.64,59,41,49,A4
3.88,0.64,48,43,56,C2
2.77,3.17,59,44,58,C1
3.88,1.9,48,46,53,C3
1.66,1.9,53,46,55,B1
1.66,1.9,55,39,51,B1
0.55,3.17,58,44,51,A3
1.66,3.17,61,60,49,B2
3.88,1.9,59,32,30,C3
2.77,3.17,57,45,70,C1
3.88,1.9,49,47,46,C3
1.66,1.9,39,66,55,B1
1.66,0.64,56,54,46,A4
1.66,0.64,50,53,62,A4
0.55,0.64,57,39,54,A1
2.77,3.17,46,45,51,C1
2.77,1.9,55,39,64,B4
0.55,1.9,53,57,61,A2
0.55,1.9,44,60,33,A2
1.66,0.64,41,49,47,A4
3.88,3.17,53,46,53,C4
2.77,1.9,52,54,37,B4
1.66,1.9,45,43,53,B1
1.66,3.17,50,51,55,B2
1.66,0.64,51,45,61,A4
3.88,3.17,55,47,48,C4
0.55,0.64,60,66,38,A1
3.88,0.64,35,38,63,C2
2.77,1.9,45,60,66,B4
2.77,0.64,46,32,61,B3
1.66,3.17,52,61,47,B2
0.55,1.9,54,47,40,A2
1.66,3.17,41,58,53,B2
0.55,0.64,54,41,31,A1
3.88,3.17,50,50,57,C4
3.88,3.17,41,52,43,C4
1.66,0.64,50,42,46,A4
0.55,0.64,48,49,43,A1
1.66,1.9,56,45,54,B1
2.77,1.9,48,40,58,B4
0.55,1.9,56,40,51,A2
0.55,3.17,49,52,52,A3
3.88,1.9,42,55,57,C3
1.66,1.9,49,43,49,B1
1.66,0.64,46,44,48,A4
2.77,1.9,47,49,41,B4
3.88,0.64,55,48,53,C2
1.66,3.17,60,41,47,B2
3.88,3.17,60,57,60,C4
3.88,0.64,54,31,48,C2
0.55,0.64,45,49,46,A1
3.88,0.64,39,37,56,C2
3.88,0.64,44,46,55,C2
3.88,3.17,41,51,78,C4
3.88,0.64,48,38,46,C2
1.66,1.9,55,54,53,B1
0.55,1.9,51,39,41,A2
2.77,3.17,43,68,65,C1
3.88,1.9,23,41,60,C3
0.55,0.64,50,45,46,A1
1.66,0.64,52,50,45,A4
1.66,3.17,47,68,43,B2
3.88,1.9,51,47,47,C3
2.77,0.64,44,48,70,B3
1.66,3.17,55,45,72,B2
3.88,3.17,51,27,41,C4
3.88,3.17,60,49,63,C4
2.77,3.17,52,46,31,C1
1.66,1.9,48,57,31,B1
0.55,1.9,56,64,73,A2
2.77,1.9,46,33,44,B4
1.66,1.9,50,52,68,B1
1.66,0.64,58,57,74,A4
2.77,1.9,43,50,51,B4
2.77,0.64,52,62,45,B3
2.77,0.64,45,42,50,B3
0.55,0.64,48,37,40,A1
3.88,1.9,45,36,57,C3
3.88,0.64,28,26,68,C2
0.55,3.17,43,41,63,A3
3.88,1.9,61,45,49,C3
3.88,1.9,47,45,40,C3
3.88,1.9,49,46,61,C3
1.66,3.17,47,33,56,B2
1.66,1.9,60,39,53,B1
1.66,1.9,60,58,59,B1
2.77,0.64,52,46,51,B3
3.88,1.9,48,43,69,C3
1.66,3.17,35,51,56,B2
2.77,3.17,53,50,62,C1
2.77,3.17,49,48,54,C1
3.88,3.17,56,40,72,C4
1.66,1.9,50,43,58,B1
2.77,3.17,32,38,50,C1
3.88,1.9,51,52,35,C3
1.66,0.64,58,43,63,A4
2.77,1.9,50,40,60,B4
3.88,0.64,51,41,56,C2
2.77,3.17,58,38,56,C1
3.88,3.17,53,28,52,C4
2.77,3.17,55,48,60,C1
1.66,3.17,46,39,63,B2
1.66,3.17,48,55,40,B2
2.77,1.9,47,57,46,B4
0.55,0.64,58,53,38,A1
0.55,3.17,54,36,56,A3
2.77,0.64,51,38,62,B3
2.77,0.64,51,42,47,B3
3.88,0.64,52,51,62,C2
2.77,1.9,59,51,52,B4
0.55,1.9,53,38,58,A2
0.55,0.64,54,63,51,A1
2.77,3.17,39,42,60,C1
1.66,0.64,45,52,54,A4
3.88,3.17,57,46,52,C4
0.55,1.9,49,55,62,A2
1.66,0.64,50,50,56,A4
3.88,1.9,40,22,46,C3
1.66,0.64,54,56,71,A4
3.88,3.17,39,49,48,C4
1.66,3.17,37,47,63,B2
3.88,3.17,45,48,60,C4
1.66,3.17,44,51,53,B2
0.55,0.64,50,60,72,A1
1.66,0.64,46,44,59,A4
3.88,0.64,52,45,29,C2
2.77,1.9,57,40,55,B4
2.77,1.9,56,61,38,B4
1.66,3.17,47,44,57,B2
2.77,0.64,56,44,34,B3
2.77,3.17,31,44,58,C1
3.88,0.64,17,24,54,C2
0.55,3.17,44,47,56,A3
3.88,3.17,38,52,51,C4
1.66,0.64,44,45,55,A4
2.77,3.17,58,45,65,C1
1.66,1.9,52,47,47,B1
0.55,1.9,48,47,54,A2
2.77,0.64,46,57,52,B3
3.88,0.64,49,47,44,C2
3.88,0.64,48,48,71,C2
0.55,0.64,53,33,67,A1
1.66,1.9,36,44,35,B1
3.88,3.17,21,42,47,C4
1.66,3.17,57,43,63,B2
1.66,0.64,45,39,58,A4
2.77,3.17,44,39,62,C1
3.88,3.17,45,43,59,C4
2.77,3.17,57,51,55,C1
1.66,3.17,50,39,48,B2
3.88,1.9,55,51,62,C3
2.77,3.17,46,48,40,C1
2.77,0.64,48,37,73,B3
2.77,3.17,54,60,42,C1
0.55,3.17,43,41,52,A3
3.88,3.17,51,56,76,C4
0.55,1.9,48,43,61,A2
1.66,3.17,29,67,52,B2
0.55,3.17,49,44,34,A3
0.55,3.17,42,43,56,A3
0.55,0.64,60,47,63,A1
3.88,0.64,50,42,35,C2
2.77,0.64,50,42,40,B3
1.66,1.9,57,38,67,B1
2.77,3.17,59,50,77,C1
0.55,0.64,50,51,56,A1
2.77,0.64,56,39,51,B3
1.66,1.9,51,58,48,B1
3.88,0.64,46,38,72,C2
1.66,3.17,58,44,58,B2
1.66,0.64,22,42,43,A4
3.88,3.17,56,28,61,C4
1.66,3.17,55,43,45,B2
0.55,0.64,28,48,56,A1
2.77,1.9,44,20,51,B4
3.88,1.9,59,28,52,C3
0.55,1.9,54,44,62,A2
2.77,1.9,49,33,79,B4
0.55,1.9,42,53,58,A2
1.66,0.64,51,43,61,A4
3.88,3.17,59,55,66,C4
3.88,3.17,55,41,32,C4
1.66,0.64,49,43,73,A4
3.88,1.9,37,49,73,C3
2.77,0.64,43,51,55,B3
3.88,0.64,49,40,51,C2
1.66,3.17,54,57,56,B2
1.66,1.9,43,37,48,B1
2.77,3.17,43,46,62,C1
1.66,0.64,53,54,51,A4
2.77,0.64,58,50,60,B3
1.66,1.9,56,51,58,B1
3.88,0.64,27,26,50,C2
2.77,0.64,54,56,67,B3
1.66,0.64,46,49,42,A4
2.77,0.64,25,43,62,B3
0.55,1.9,42,27,57,A2
0.55,1.9,52,45,32,A2
0.55,1.9,47,38,70,A2
0.55,0.64,24,47,58,A1
3.88,0.64,55,53,65,C2
0.55,3.17,44,37,48,A3
3.88,1.9,37,57,44,C3
1.66,0.64,53,64,32,A4
3.88,3.17,49,25,71,C4
1.66,3.17,57,55,55,B2
0.55,1.9,55,44,59,A2
3.88,0.64,38,38,53,C2
3.88,0.64,55,40,57,C2
3.88,3.17,15,45,53,C4
1.66,1.9,55,55,60,B1
2.77,1.9,63,50,51,B4
1.66,3.17,46,54,32,B2
3.88,0.64,50,49,60,C2
3.88,3.17,59,49,34,C4
2.77,1.9,55,57,53,B4
2.77,3.17,53,50,53,C1
2.77,3.17,54,37,79,C1
1.66,0.64,45,52,46,A4
3.88,0.64,45,51,59,C2
1.66,3.17,43,50,45,B2
1.66,3.17,52,41,41,B2
2.77,3.17,53,56,52,C1
3.88,0.64,48,46,33,C2
1.66,1.9,53,63,39,B1
3.88,0.64,56,40,61,C2
1.66,3.17,39,57,56,B2
1.66,0.64,52,49,57,A4
2.77,1.9,6,31,50,B4
0.55,0.64,12,48,58,A1
3.88,3.17,48,50,46,C4
0.55,0.64,43,49,66,A1
2.77,3.17,41,46,56,C1
2.77,1.9,45,50,36,B4
1.66,3.17,57,56,51,B2
3.88,1.9,49,47,52,C3
3.88,1.9,49,47,74,C3
